source_id,subject,relative_path,parser,status,units,unit_count,text_chars,formula_count,table_count,embedded_visual_count,notes
SRC-0709,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.type,metadata,metadata-only,,,,,,,
SRC-0710,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.xdbg,metadata,metadata-only,,,,,,,
SRC-0711,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimcrash.log,text/utf-8-sig,parsed,lines,1,0,,,,
SRC-0712,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimk.exe,metadata,metadata-only,,,,,,,
SRC-0713,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimkernel.log,text/utf-8-sig,parsed,lines,8,319,,,,
SRC-0714,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimSettings.ini,text/utf-8-sig,parsed,lines,51,1379,,,,
SRC-0715,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\add_4bits.vdb,metadata,metadata-only,,,,,,,
SRC-0716,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\add_4bits_tb.vdb,metadata,metadata-only,,,,,,,
SRC-0717,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\fulladd.vdb,metadata,metadata-only,,,,,,,
SRC-0718,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\fulladd_tb.vdb,metadata,metadata-only,,,,,,,
SRC-0719,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\xil_defaultlib.rlx,metadata,metadata-only,,,,,,,
SRC-0720,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.ini,text/utf-8-sig,parsed,lines,2,39,,,,
SRC-0721,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xvhdl.log,text/utf-8-sig,parsed,lines,3,186,,,,
SRC-0722,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\xvhdl.pb,metadata,metadata-only,,,,,,,
SRC-0723,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.srcs\sim_1\new\add_4bits_tb.vhd,text/utf-8-sig,parsed,lines,74,1825,,,,
SRC-0724,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.srcs\sim_1\new\fulladd_tb.vhd,text/utf-8-sig,parsed,lines,85,1700,,,,
SRC-0725,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.srcs\sources_1\new\add_4bits.vhd,text/utf-8-sig,parsed,lines,58,1546,,,,
SRC-0726,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.srcs\sources_1\new\fulladd.vhd,text/utf-8-sig,parsed,lines,59,1213,,,,
SRC-0727,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.xpr,metadata,metadata-only,,,,,,,
SRC-0728,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.cache\sim\ssm.db,metadata,metadata-only,,,,,,,
SRC-0729,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.cache\wt\project.wpc,metadata,metadata-only,,,,,,,
SRC-0730,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.cache\wt\xsim.wdf,metadata,metadata-only,,,,,,,
SRC-0731,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.hw\fulladd.lpr,metadata,metadata-only,,,,,,,
SRC-0732,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.ip_user_files\README.txt,text/utf-8-sig,parsed,lines,2,129,,,,
SRC-0733,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\add_4bits_tb.tcl,text/utf-8-sig,parsed,lines,12,449,,,,
SRC-0734,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\add_4bits_tb_behav.wdb,metadata,metadata-only,,,,,,,
SRC-0735,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\add_4bits_tb_vhdl.prj,metadata,metadata-only,,,,,,,
SRC-0736,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\compile.bat,text/utf-8-sig,parsed,lines,28,920,,,,
SRC-0737,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\compile.log,text/utf-8-sig,parsed,lines,3,186,,,,
SRC-0738,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\elaborate.bat,text/utf-8-sig,parsed,lines,27,1057,,,,
SRC-0739,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\elaborate.log,text/utf-8-sig,parsed,lines,18,950,,,,
SRC-0740,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\fulladd_tb.tcl,text/utf-8-sig,parsed,lines,12,449,,,,
SRC-0741,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\fulladd_tb_behav.wdb,metadata,metadata-only,,,,,,,
SRC-0742,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\simulate.bat,text/utf-8-sig,parsed,lines,27,1003,,,,
SRC-0743,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\simulate.log,text/utf-8-sig,parsed,lines,2,24,,,,
SRC-0744,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xelab.pb,metadata,metadata-only,,,,,,,
SRC-0745,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\Compile_Options.txt,text/utf-8-sig,parsed,lines,2,160,,,,
SRC-0746,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\obj\xsim_0.win64.obj,metadata,metadata-only,,,,,,,
SRC-0747,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\obj\xsim_1.c,metadata,metadata-only,,,,,,,
SRC-0748,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\obj\xsim_1.win64.obj,metadata,metadata-only,,,,,,,
SRC-0749,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\TempBreakPointFile.txt,text/utf-8-sig,parsed,lines,2,28,,,,
SRC-0750,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.dbg,metadata,metadata-only,,,,,,,
SRC-0751,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.mem,metadata,metadata-only,,,,,,,
SRC-0752,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.reloc,metadata,metadata-only,,,,,,,
SRC-0753,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.rlx,metadata,metadata-only,,,,,,,
SRC-0754,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.rtti,metadata,metadata-only,,,,,,,
SRC-0755,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.svtype,metadata,metadata-only,,,,,,,
SRC-0756,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.type,metadata,metadata-only,,,,,,,
SRC-0757,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsim.xdbg,metadata,metadata-only,,,,,,,
SRC-0758,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimcrash.log,text/utf-8-sig,parsed,lines,1,0,,,,
SRC-0759,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimk.exe,metadata,metadata-only,,,,,,,
SRC-0760,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimkernel.log,text/utf-8-sig,parsed,lines,8,325,,,,
SRC-0761,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\add_4bits_tb_behav\xsimSettings.ini,text/utf-8-sig,parsed,lines,51,1377,,,,
SRC-0762,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\Compile_Options.txt,text/utf-8-sig,parsed,lines,2,156,,,,
SRC-0763,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\obj\xsim_0.win64.obj,metadata,metadata-only,,,,,,,
SRC-0764,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\obj\xsim_1.c,metadata,metadata-only,,,,,,,
SRC-0765,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\obj\xsim_1.win64.obj,metadata,metadata-only,,,,,,,
SRC-0766,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\TempBreakPointFile.txt,text/utf-8-sig,parsed,lines,2,28,,,,
SRC-0767,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.dbg,metadata,metadata-only,,,,,,,
SRC-0768,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.mem,metadata,metadata-only,,,,,,,
SRC-0769,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.reloc,metadata,metadata-only,,,,,,,
SRC-0770,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.rlx,metadata,metadata-only,,,,,,,
SRC-0771,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.rtti,metadata,metadata-only,,,,,,,
SRC-0772,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.svtype,metadata,metadata-only,,,,,,,
SRC-0773,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.type,metadata,metadata-only,,,,,,,
SRC-0774,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsim.xdbg,metadata,metadata-only,,,,,,,
SRC-0775,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimcrash.log,text/utf-8-sig,parsed,lines,1,0,,,,
SRC-0776,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimk.exe,metadata,metadata-only,,,,,,,
SRC-0777,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimkernel.log,text/utf-8-sig,parsed,lines,8,319,,,,
SRC-0778,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\fulladd_tb_behav\xsimSettings.ini,text/utf-8-sig,parsed,lines,51,1379,,,,
SRC-0779,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\add_4bits.vdb,metadata,metadata-only,,,,,,,
SRC-0780,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\add_4bits_tb.vdb,metadata,metadata-only,,,,,,,
SRC-0781,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\fulladd.vdb,metadata,metadata-only,,,,,,,
SRC-0782,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\fulladd_tb.vdb,metadata,metadata-only,,,,,,,
SRC-0783,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\xil_defaultlib.rlx,metadata,metadata-only,,,,,,,
SRC-0784,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xsim.ini,text/utf-8-sig,parsed,lines,2,39,,,,
SRC-0785,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xvhdl.log,text/utf-8-sig,parsed,lines,3,186,,,,
SRC-0786,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.sim\sim_1\behav\xsim\xvhdl.pb,metadata,metadata-only,,,,,,,
SRC-0787,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.srcs\sim_1\new\add_4bits_tb.vhd,text/utf-8-sig,parsed,lines,74,1825,,,,
SRC-0788,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.srcs\sim_1\new\fulladd_tb.vhd,text/utf-8-sig,parsed,lines,85,1700,,,,
SRC-0789,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.srcs\sources_1\new\add_4bits.vhd,text/utf-8-sig,parsed,lines,58,1546,,,,
SRC-0790,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.srcs\sources_1\new\fulladd.vhd,text/utf-8-sig,parsed,lines,59,1213,,,,
SRC-0791,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd.xpr,metadata,metadata-only,,,,,,,
SRC-0792,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR].zip,metadata,metadata-only,,,,,,,
SRC-0793,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.cache\sim\ssm.db,metadata,metadata-only,,,,,,,
SRC-0794,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.cache\wt\project.wpc,metadata,metadata-only,,,,,,,
SRC-0795,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.cache\wt\xsim.wdf,metadata,metadata-only,,,,,,,
SRC-0796,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.hw\mealy.lpr,metadata,metadata-only,,,,,,,
SRC-0797,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.ip_user_files\README.txt,text/utf-8-sig,parsed,lines,2,129,,,,
SRC-0798,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\compile.bat,text/utf-8-sig,parsed,lines,28,912,,,,
SRC-0799,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\elaborate.bat,text/utf-8-sig,parsed,lines,27,1041,,,,
SRC-0800,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\elaborate.log,text/utf-8-sig,parsed,lines,9,531,,,,
SRC-0801,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\mealy_tb.tcl,text/utf-8-sig,parsed,lines,12,449,,,,
SRC-0802,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\mealy_tb_behav.wdb,metadata,metadata-only,,,,,,,
SRC-0803,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\mealy_tb_vhdl.prj,metadata,metadata-only,,,,,,,
SRC-0804,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\simulate.bat,text/utf-8-sig,parsed,lines,27,979,,,,
SRC-0805,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\simulate.log,text/utf-8-sig,parsed,lines,2,24,,,,
SRC-0806,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xelab.pb,metadata,metadata-only,,,,,,,
SRC-0807,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\Compile_Options.txt,text/utf-8-sig,parsed,lines,2,152,,,,
SRC-0808,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\obj\xsim_0.win64.obj,metadata,metadata-only,,,,,,,
SRC-0809,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\obj\xsim_1.c,metadata,metadata-only,,,,,,,
SRC-0810,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\obj\xsim_1.win64.obj,metadata,metadata-only,,,,,,,
SRC-0811,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\TempBreakPointFile.txt,text/utf-8-sig,parsed,lines,2,28,,,,
SRC-0812,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.dbg,metadata,metadata-only,,,,,,,
SRC-0813,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.mem,metadata,metadata-only,,,,,,,
SRC-0814,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.reloc,metadata,metadata-only,,,,,,,
SRC-0815,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.rlx,metadata,metadata-only,,,,,,,
SRC-0816,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.rtti,metadata,metadata-only,,,,,,,
SRC-0817,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.svtype,metadata,metadata-only,,,,,,,
SRC-0818,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.type,metadata,metadata-only,,,,,,,
SRC-0819,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.xdbg,metadata,metadata-only,,,,,,,
SRC-0820,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimcrash.log,text/utf-8-sig,parsed,lines,1,0,,,,
SRC-0821,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimk.exe,metadata,metadata-only,,,,,,,
SRC-0822,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimkernel.log,text/utf-8-sig,parsed,lines,8,315,,,,
SRC-0823,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimSettings.ini,text/utf-8-sig,parsed,lines,51,1377,,,,
SRC-0824,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\mealy.vdb,metadata,metadata-only,,,,,,,
SRC-0825,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\mealy_tb.vdb,metadata,metadata-only,,,,,,,
SRC-0826,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\xil_defaultlib.rlx,metadata,metadata-only,,,,,,,
SRC-0827,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xsim.ini,text/utf-8-sig,parsed,lines,2,39,,,,
SRC-0828,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xvhdl.log,text/utf-8-sig,parsed,lines,1,0,,,,
SRC-0829,컨트롤로직설계,mealy_[STUDENT-ID]_[AUTHOR]__extracted\mealy_[STUDENT-ID]_[AUTHOR]\mealy.sim\sim_1\behav\xsim\xvhdl.pb,metadata,metadata-only,,,,,,,
